studyid,additional_ref,author_ts,site,year,season,area,area_units,depth,measurement method,area_error,depth_cat,first_year,last_year,duration,num_points,A1,A2,max_area,pub_year,journal,title,lat,lon,dom_species,all_species,meadow_lh,meadow_lh_simple,lh_group,lh_group2,lh_group3,notes,a priori trajectory,att_method,driver effect,certainty,primary driver,statistical analysis,other drivers considered,interaction of drivers considered,secondary driver attribution,secondary driver statistical analysis,apriori_cat,none,inferential,visual,descriptive,experiment,tidied_drivers,measurement_cat,waycott_study,study_site,site_groupings,site_duplication,Country,ECOREGION,PROV_CODE,PROVINCE,REALM,ECO_CODE_X,Lat_Zone
12,NA,Lefcheck et al.,WE4.2,1993,NA,389.5515099,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,1994,NA,405.8865107,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,1995,NA,402.3540106,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,1996,NA,418.0635113,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,1997,NA,376.46101,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,1998,NA,318.3525082,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,1999,NA,283.2840074,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,2000,NA,308.016008,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,2001,NA,328.8195086,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,2002,NA,349.7130089,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,2003,NA,328.6215078,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,2004,NA,162.3555035,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,2005,NA,130.4370028,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,2006,NA,77.3865017,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,2007,NA,73.3545014,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,2008,NA,170.7120038,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
12,NA,Lefcheck et al.,WE4.2,2009,NA,191.9430038,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,219.8745056,298.9215074,418.0635113,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.24181,-76.38634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.2,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate
