studyid,additional_ref,author_ts,site,year,season,area,area_units,depth,measurement method,area_error,depth_cat,first_year,last_year,duration,num_points,A1,A2,pub_year,journal,title,lat,lon,dom_species,all_species,meadow_lh,meadow_lh_simple,lh_group,lh_group2,lh_group3,notes,a priori trajectory,att_method,driver effect,certainty,primary driver,statistical analysis,other drivers considered,interaction of drivers considered,secondary driver attribution,secondary driver statistical analysis,apriori_cat,none,inferential,visual,descriptive,experiment,tidied_drivers,measurement_cat,waycott_study,study_site,site_groupings,site_duplication,Country,ECOREGION,PROV_CODE,PROVINCE,REALM,ECO_CODE_X,Lat_Zone,absolute_change,lat_zone2,lh,study_site_grouping,min_area,max_area,ten_percent,plus_10,log_area,max_plus_0.1,decade,decade_time_points,num_unique_years,bioregion
12,NA,Lefcheck et al.,LE5.5-W,2010,NA,40.3155007,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,0,46.6200011,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",36.99903,-76.31328,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_LE5.5-W,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,46.6200011,Temperate,O,Chesapeake Bay12,0.6975,46.6200011,0.06975,40.3852507,3.698464636625394,46.6897511,2010,6,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,LE5.5-W,2011,NA,18.6660004,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,0,46.6200011,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",36.99903,-76.31328,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_LE5.5-W,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,46.6200011,Temperate,O,Chesapeake Bay12,0.6975,46.6200011,0.06975,18.7357504,2.9304334848195697,46.6897511,2010,6,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,LE5.5-W,2012,NA,13.7205001,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,0,46.6200011,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",36.99903,-76.31328,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_LE5.5-W,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,46.6200011,Temperate,O,Chesapeake Bay12,0.6975,46.6200011,0.06975,13.790250100000002,2.623961827971424,46.6897511,2010,6,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,LE5.5-W,2013,NA,37.858501,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,0,46.6200011,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",36.99903,-76.31328,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_LE5.5-W,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,46.6200011,Temperate,O,Chesapeake Bay12,0.6975,46.6200011,0.06975,37.928250999999996,3.635696243380071,46.6897511,2010,6,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,LE5.5-W,2014,NA,24.4755005,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,0,46.6200011,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",36.99903,-76.31328,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_LE5.5-W,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,46.6200011,Temperate,O,Chesapeake Bay12,0.6975,46.6200011,0.06975,24.545250499999998,3.200518373202488,46.6897511,2010,6,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,LE5.5-W,2015,NA,46.6200011,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,0,46.6200011,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",36.99903,-76.31328,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_LE5.5-W,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,46.6200011,Temperate,O,Chesapeake Bay12,0.6975,46.6200011,0.06975,46.6897511,3.8435246780626606,46.6897511,2010,6,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,WE4.1,1984,NA,717.9660158,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,717.9660158,882.7515209,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.31181,-76.34634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.1,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,164.7855050999999,Temperate,O,Chesapeake Bay12,277.6140035,1438.303539,27.761400350000002,745.7274161500001,6.614360139530339,1466.06493935,1980,5,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,WE4.1,1985,NA,701.239515,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,717.9660158,882.7515209,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.31181,-76.34634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.1,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,164.7855050999999,Temperate,O,Chesapeake Bay12,277.6140035,1438.303539,27.761400350000002,729.00091535,6.591674987632013,1466.06493935,1980,5,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,WE4.1,1986,NA,561.7350111,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,717.9660158,882.7515209,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.31181,-76.34634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.1,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,164.7855050999999,Temperate,O,Chesapeake Bay12,277.6140035,1438.303539,27.761400350000002,589.49641145,6.379268632511908,1466.06493935,1980,5,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,WE4.1,1987,NA,620.0100128,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,717.9660158,882.7515209,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.31181,-76.34634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.1,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,164.7855050999999,Temperate,O,Chesapeake Bay12,277.6140035,1438.303539,27.761400350000002,647.7714131500001,6.47353787663415,1466.06493935,1980,5,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,WE4.1,1989,NA,1104.358528,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,717.9660158,882.7515209,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.31181,-76.34634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.1,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,164.7855050999999,Temperate,O,Chesapeake Bay12,277.6140035,1438.303539,27.761400350000002,1132.11992835,7.031847196923568,1466.06493935,1980,5,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,WE4.1,1990,NA,1152.805529,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,717.9660158,882.7515209,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.31181,-76.34634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.1,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,164.7855050999999,Temperate,O,Chesapeake Bay12,277.6140035,1438.303539,27.761400350000002,1180.56692935,7.07375005068293,1466.06493935,1990,10,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,WE4.1,1991,NA,1243.201532,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,717.9660158,882.7515209,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.31181,-76.34634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.1,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,164.7855050999999,Temperate,O,Chesapeake Bay12,277.6140035,1438.303539,27.761400350000002,1270.96293235,7.147530106602095,1466.06493935,1990,10,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,WE4.1,1992,NA,1290.132034,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,717.9660158,882.7515209,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.31181,-76.34634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.1,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,164.7855050999999,Temperate,O,Chesapeake Bay12,277.6140035,1438.303539,27.761400350000002,1317.89343435,7.183789857734406,1466.06493935,1990,10,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,WE4.1,1993,NA,1325.124035,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,717.9660158,882.7515209,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.31181,-76.34634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.1,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,164.7855050999999,Temperate,O,Chesapeake Bay12,277.6140035,1438.303539,27.761400350000002,1352.88543535,7.2099949500476335,1466.06493935,1990,10,31,Temperate North Atlantic West
12,NA,Lefcheck et al.,WE4.1,1994,NA,1398.654038,ha,subtidal,aerial photography,NA,subtidal,1984,2015,31,31,717.9660158,882.7515209,2017,Global Change Biology,"Multiple stressors threaten the imperiled coastal foundation species eelgrass (Zostera marina) in Chesapeake Bay, USA",37.31181,-76.34634,zostera marina,zostera marina,CO,O,CO,CO,O,NA,decrease,inferential,water clarity (positive); temperature (humpshaped); interaction (negative),NA,"water clarity, salinity, total nitogren, total phosphorous, temperature, maximum temperature","general additive model: density weighted cover ~ long,lat + cover + habitat + salinity + secchi + total nitrogen + total phosphorous + temperature + maxt temperature + secchi * temp",none,yes,NA,NA,decrease,FALSE,TRUE,FALSE,FALSE,FALSE,turbidity; salinity; nutrients; nitrogen; phosphorous; temperature,aerial photography,FALSE,12_WE4.1,Chesapeake Bay,yes,United States - Atlantic,Virginian,5,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,41,Temperate,164.7855050999999,Temperate,O,Chesapeake Bay12,277.6140035,1438.303539,27.761400350000002,1426.41543835,7.26291988978677,1466.06493935,1990,10,31,Temperate North Atlantic West
